{'systime': '10:30:00', 'ltime': '无', 'code': 'A', 'number': '0', 'price': '100', 'bidinfo': '上半场'}
{'hprice': '72900', 'systime': '11:16:13', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:14', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:15', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:15', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:15', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:16', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:16', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:17', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:17', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:18', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:18', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:19', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:19', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:20', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:20', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:21', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:21', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:22', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:22', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:23', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:23', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:24', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:24', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:25', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:25', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:26', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:26', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:27', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:27', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:29', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:29', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:31', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:31', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:33', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:39', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:39', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:40', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:40', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:41', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:41', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:42', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:42', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:43', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:43', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:44', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:44', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:45', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:45', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:46', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:46', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:47', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:47', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:48', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:48', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:49', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:49', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:50', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:50', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:51', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:51', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:52', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:52', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:53', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:54', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:54', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:54', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:55', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:55', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:56', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:57', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:57', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:57', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:58', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:58', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:16:59', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:00', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:00', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:00', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:01', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:01', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:02', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:02', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:03', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:03', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:04', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:04', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:05', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:05', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:06', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:06', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:07', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:07', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:08', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:08', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:09', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:09', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:10', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:10', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:11', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:12', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:12', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:13', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:13', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:13', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:14', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:14', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:15', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:15', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:16', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:16', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:17', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:17', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:18', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:18', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:19', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:19', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:20', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:20', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:21', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:21', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:22', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:22', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:23', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:23', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:24', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:25', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:25', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:26', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:26', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:26', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:27', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:28', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:29', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:30', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:32', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:33', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:33', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:34', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:35', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:36', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:37', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:38', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:17:39', 'ltime': '10:30:10', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
