{'price': '100', 'code': 'A', 'systime': '10:30:00', 'bidinfo': '上半场', 'ltime': '无', 'number': '0'}
{'price': '72600', 'code': 'B', 'systime': '11:17:48', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:49', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:49', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:50', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:50', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:51', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:51', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:52', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:52', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:53', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:53', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:54', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:54', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:55', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:55', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:56', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:56', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:57', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:57', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:58', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:58', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:59', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:17:59', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:00', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:01', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:01', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:01', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:02', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:02', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:04', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:04', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:12', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:12', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:13', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:13', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:14', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:14', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:15', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:15', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:16', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:16', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:17', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:17', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:18', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:18', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:19', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:19', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:20', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:20', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:21', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:21', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:22', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:22', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:23', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:23', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:24', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:24', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:25', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:25', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:26', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:26', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:27', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:27', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:28', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:28', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:29', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:29', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:30', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:30', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:31', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:31', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:32', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:32', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:33', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:33', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:34', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:34', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:35', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:35', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:36', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:36', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:37', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:37', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:38', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:38', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:39', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:39', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:40', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:41', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:41', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:41', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:42', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:42', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:43', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:43', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:44', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:44', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:45', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:45', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:46', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:46', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:47', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:47', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:48', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:48', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:49', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:49', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:50', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:50', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:51', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:51', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:52', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:52', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:53', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:53', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:54', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:54', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:55', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:55', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:56', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:56', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:57', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:57', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:58', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:58', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:59', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:18:59', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:00', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:00', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:01', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:01', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:02', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:02', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:03', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:04', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:04', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:05', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:06', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:07', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:08', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:09', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:10', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:11', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
{'price': '72600', 'code': 'B', 'systime': '11:19:12', 'bidinfo': '下半场', 'hprice': '72900', 'ltime': '10:30:09'}
