{'price': '100', 'systime': '10:30:00', 'code': 'A', 'number': '0', 'ltime': '无', 'bidinfo': '上半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:40', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:41', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:41', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:42', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:42', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:43', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:43', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:44', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:44', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:45', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:45', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:46', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:46', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:47', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:47', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:48', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:48', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:49', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:49', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:50', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:50', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:51', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:51', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:52', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:52', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:53', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:53', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:54', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:54', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:55', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:55', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:56', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:56', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:57', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:57', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:58', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:58', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:59', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:15:59', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:00', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:00', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:01', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:01', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:02', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:02', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:03', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:03', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:04', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:04', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:05', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:05', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:06', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:06', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:07', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:07', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:08', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:08', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:09', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:09', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:10', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:10', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:11', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:11', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:12', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:12', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:13', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:13', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:14', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:14', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:15', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:15', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:16', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:16', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:17', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:17', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:18', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:18', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:19', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:19', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:20', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:20', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:21', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:21', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:22', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:22', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:23', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:23', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:24', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:24', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:25', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:25', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:26', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:26', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:27', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:27', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:28', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:28', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:29', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:29', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:30', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:30', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:31', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:31', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:32', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:32', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:33', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:33', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:34', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:34', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:35', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:35', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:36', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:36', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:37', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:37', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:38', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:38', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:39', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:39', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:40', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:40', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:41', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:41', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:42', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:42', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:43', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:43', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:44', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:44', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:45', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:45', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:46', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:46', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:47', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:47', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:48', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:48', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:49', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:49', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:50', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:50', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:51', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:51', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:52', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:52', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:53', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:53', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:54', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:54', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:55', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:55', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:56', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:56', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:57', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:57', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:58', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:58', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:59', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:16:59', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:00', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:00', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:01', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:01', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:02', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:02', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:03', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:03', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:17:04', 'code': 'B', 'ltime': '10:30:09', 'bidinfo': '下半场'}
